,CSD,BOROUGH,SCHOOL CODE,SCHOOL NAME,GRADE ,PROGRAM TYPE,CORE SUBJECT (MS CORE and 9-12 ONLY),CORE COURSE (MS CORE and 9-12 ONLY),SERVICE CATEGORY(K-9* ONLY),NUMBER OF STUDENTS / SEATS FILLED,NUMBER OF SECTIONS,AVERAGE CLASS SIZE,SIZE OF SMALLEST CLASS,SIZE OF LARGEST CLASS,DATA SOURCE,SCHOOLWIDE PUPIL-TEACHER RATIO,padded_csd,DBN
17946,21,K,K090,P.S. 90 Edna Cohen School,01,GEN ED,-,-,-,68.0,3.0,22.7,17.0,26.0,ATS,,21,21K090
17947,21,K,K090,P.S. 90 Edna Cohen School,01,CTT,-,-,-,26.0,1.0,26.0,26.0,26.0,ATS,,21,21K090
17948,21,K,K090,P.S. 90 Edna Cohen School,02,GEN ED,-,-,-,72.0,3.0,24.0,22.0,25.0,ATS,,21,21K090
17949,21,K,K090,P.S. 90 Edna Cohen School,03,GEN ED,-,-,-,26.0,1.0,26.0,26.0,26.0,ATS,,21,21K090
17950,21,K,K090,P.S. 90 Edna Cohen School,03,CTT,-,-,-,28.0,1.0,28.0,28.0,28.0,ATS,,21,21K090
17951,21,K,K090,P.S. 90 Edna Cohen School,04,GEN ED,-,-,-,55.0,2.0,27.5,27.0,28.0,ATS,,21,21K090
17952,21,K,K090,P.S. 90 Edna Cohen School,04,CTT,-,-,-,26.0,1.0,26.0,26.0,26.0,ATS,,21,21K090
17953,21,K,K090,P.S. 90 Edna Cohen School,05,GEN ED,-,-,-,62.0,2.0,31.0,31.0,31.0,ATS,,21,21K090
17954,21,K,K090,P.S. 90 Edna Cohen School,0K-09,SPEC ED,-,-,12:1,5.0,1.0,5.0,5.0,5.0,ATS,,21,21K090
17955,21,K,K090,P.S. 90 Edna Cohen School,0K-09,SPEC ED,-,-,12:1:1,24.0,3.0,8.0,6.0,11.0,ATS,,21,21K090
17956,21,K,K090,P.S. 90 Edna Cohen School,,,,,,,,,,,,12.6,21,21K090
17957,21,K,K095,P.S. 095 The Gravesend,0K,GEN ED,-,-,-,88.0,4.0,22.0,18.0,24.0,ATS,,21,21K095
17958,21,K,K095,P.S. 095 The Gravesend,0K,CTT,-,-,-,20.0,1.0,20.0,20.0,20.0,ATS,,21,21K095
17959,21,K,K095,P.S. 095 The Gravesend,01,GEN ED,-,-,-,101.0,4.0,25.3,23.0,26.0,ATS,,21,21K095
17960,21,K,K095,P.S. 095 The Gravesend,01,CTT,-,-,-,24.0,1.0,24.0,24.0,24.0,ATS,,21,21K095
17961,21,K,K095,P.S. 095 The Gravesend,02,GEN ED,-,-,-,102.0,4.0,25.5,24.0,27.0,ATS,,21,21K095
17962,21,K,K095,P.S. 095 The Gravesend,02,CTT,-,-,-,27.0,1.0,27.0,27.0,27.0,ATS,,21,21K095
17963,21,K,K095,P.S. 095 The Gravesend,03,GEN ED,-,-,-,82.0,4.0,20.5,18.0,22.0,ATS,,21,21K095
17964,21,K,K095,P.S. 095 The Gravesend,03,CTT,-,-,-,24.0,1.0,24.0,24.0,24.0,ATS,,21,21K095
17965,21,K,K095,P.S. 095 The Gravesend,04,GEN ED,-,-,-,85.0,3.0,28.3,23.0,32.0,ATS,,21,21K095
17966,21,K,K095,P.S. 095 The Gravesend,04,CTT,-,-,-,28.0,1.0,28.0,28.0,28.0,ATS,,21,21K095
17967,21,K,K095,P.S. 095 The Gravesend,05,GEN ED,-,-,-,80.0,4.0,20.0,13.0,24.0,ATS,,21,21K095
17968,21,K,K095,P.S. 095 The Gravesend,05,CTT,-,-,-,27.0,1.0,27.0,27.0,27.0,ATS,,21,21K095
17969,21,K,K095,P.S. 095 The Gravesend,06,GEN ED,-,-,-,64.0,2.0,32.0,32.0,32.0,ATS,,21,21K095
17970,21,K,K095,P.S. 095 The Gravesend,07,GEN ED,-,-,-,55.0,2.0,27.5,27.0,28.0,ATS,,21,21K095
17971,21,K,K095,P.S. 095 The Gravesend,08,GEN ED,-,-,-,47.0,2.0,23.5,23.0,24.0,ATS,,21,21K095
17972,21,K,K095,P.S. 095 The Gravesend,0K-09,SPEC ED,-,-,12:1:1,57.0,6.0,9.5,8.0,12.0,ATS,,21,21K095
17973,21,K,K095,P.S. 095 The Gravesend,MS Core,GEN ED,ENGLISH,MS English Core,-,161.0,6.0,26.8,22.0,31.0,STARS,,21,21K095
17974,21,K,K095,P.S. 095 The Gravesend,MS Core,GEN ED,MATH,MS Math Core,-,161.0,6.0,26.8,22.0,31.0,STARS,,21,21K095
17975,21,K,K095,P.S. 095 The Gravesend,MS Core,GEN ED,SCIENCE,MS Science Core,-,161.0,6.0,26.8,22.0,32.0,STARS,,21,21K095
17976,21,K,K095,P.S. 095 The Gravesend,MS Core,GEN ED,SOCIAL STUDIES,MS Social Studies Core,-,161.0,6.0,26.8,22.0,31.0,STARS,,21,21K095
17977,21,K,K095,P.S. 095 The Gravesend,,,,,,,,,,,,13.4,21,21K095
17978,21,K,K096,I.S. 096 Seth Low,06,GEN ED,-,-,-,175.0,6.0,29.2,28.0,30.0,ATS,,21,21K096
17979,21,K,K096,I.S. 096 Seth Low,06,CTT,-,-,-,30.0,1.0,30.0,30.0,30.0,ATS,,21,21K096
17980,21,K,K096,I.S. 096 Seth Low,07,GEN ED,-,-,-,204.0,7.0,29.1,27.0,30.0,ATS,,21,21K096
17981,21,K,K096,I.S. 096 Seth Low,07,CTT,-,-,-,29.0,1.0,29.0,29.0,29.0,ATS,,21,21K096
17982,21,K,K096,I.S. 096 Seth Low,08,GEN ED,-,-,-,208.0,7.0,29.7,29.0,30.0,ATS,,21,21K096
17983,21,K,K096,I.S. 096 Seth Low,08,CTT,-,-,-,57.0,2.0,28.5,28.0,29.0,ATS,,21,21K096
17984,21,K,K096,I.S. 096 Seth Low,08,G&T,-,-,-,59.0,2.0,29.5,29.0,30.0,ATS,,21,21K096
17985,21,K,K096,I.S. 096 Seth Low,0K-09,SPEC ED,-,-,12:1,30.0,4.0,7.5,2.0,11.0,ATS,,21,21K096
17986,21,K,K096,I.S. 096 Seth Low,0K-09,SPEC ED,-,-,12:1:1,42.0,5.0,8.4,6.0,11.0,ATS,,21,21K096
17987,21,K,K096,I.S. 096 Seth Low,MS Core,GEN ED,ENGLISH,MS English Core,-,705.0,27.0,26.1,16.0,31.0,STARS,,21,21K096
17988,21,K,K096,I.S. 096 Seth Low,MS Core,GEN ED,MATH,MS Math Core,-,649.0,22.0,29.5,26.0,31.0,STARS,,21,21K096
17989,21,K,K096,I.S. 096 Seth Low,MS Core,GEN ED,SCIENCE,MS Science Core,-,649.0,22.0,29.5,26.0,31.0,STARS,,21,21K096
17990,21,K,K096,I.S. 096 Seth Low,MS Core,GEN ED,SCIENCE,Earth Science,-,59.0,2.0,29.5,29.0,30.0,STARS,,21,21K096
17991,21,K,K096,I.S. 096 Seth Low,MS Core,GEN ED,SOCIAL STUDIES,MS Social Studies Core,-,649.0,22.0,29.5,26.0,31.0,STARS,,21,21K096
17992,21,K,K096,I.S. 096 Seth Low,MS Core,CTT,ENGLISH,MS English Core,-,130.0,5.0,26.0,24.0,27.0,STARS,,21,21K096
17993,21,K,K096,I.S. 096 Seth Low,MS Core,CTT,MATH,MS Math Core,-,117.0,4.0,29.3,28.0,30.0,STARS,,21,21K096
17994,21,K,K096,I.S. 096 Seth Low,MS Core,CTT,SCIENCE,MS Science Core,-,117.0,4.0,29.3,28.0,30.0,STARS,,21,21K096
17995,21,K,K096,I.S. 096 Seth Low,MS Core,CTT,SCIENCE,Other Science,-,50.0,2.0,25.0,24.0,26.0,STARS,,21,21K096
17996,21,K,K096,I.S. 096 Seth Low,MS Core,CTT,SOCIAL STUDIES,MS Social Studies Core,-,117.0,4.0,29.3,28.0,30.0,STARS,,21,21K096
17997,21,K,K096,I.S. 096 Seth Low,MS Core,SPEC ED,ENGLISH,MS English Core,-,26.0,3.0,8.7,7.0,11.0,STARS,,21,21K096
17998,21,K,K096,I.S. 096 Seth Low,MS Core,SPEC ED,MATH,MS Math Core,-,71.0,8.0,8.9,5.0,12.0,STARS,,21,21K096
17999,21,K,K096,I.S. 096 Seth Low,MS Core,SPEC ED,SCIENCE,MS Science Core,-,71.0,8.0,8.9,5.0,12.0,STARS,,21,21K096
18000,21,K,K096,I.S. 096 Seth Low,MS Core,SPEC ED,SOCIAL STUDIES,MS Social Studies Core,-,71.0,8.0,8.9,5.0,12.0,STARS,,21,21K096
18001,21,K,K096,I.S. 096 Seth Low,09-12,GEN ED,ENGLISH,MS English Core,-,377.0,19.0,19.8,10.0,30.0,STARS,,21,21K096
18002,21,K,K096,I.S. 096 Seth Low,09-12,GEN ED,ENGLISH,Other English,-,83.0,3.0,27.7,27.0,29.0,STARS,,21,21K096
18003,21,K,K096,I.S. 096 Seth Low,09-12,GEN ED,SOCIAL STUDIES,Other Social Studies,-,315.0,12.0,26.3,22.0,30.0,STARS,,21,21K096
18004,21,K,K096,I.S. 096 Seth Low,09-12,CTT,ENGLISH,MS English Core,-,83.0,3.0,27.7,27.0,29.0,STARS,,21,21K096
18005,21,K,K096,I.S. 096 Seth Low,09-12,CTT,ENGLISH,Other English,-,77.0,3.0,25.7,25.0,27.0,STARS,,21,21K096
18006,21,K,K096,I.S. 096 Seth Low,09-12,CTT,SOCIAL STUDIES,Other Social Studies,-,161.0,6.0,26.8,21.0,31.0,STARS,,21,21K096
18007,21,K,K096,I.S. 096 Seth Low,09-12,SPEC ED,ENGLISH,MS English Core,-,11.0,1.0,11.0,11.0,11.0,STARS,,21,21K096
18008,21,K,K097,P.S. 97 The Highlawn,0K,GEN ED,-,-,-,98.0,4.0,24.5,23.0,25.0,ATS,,21,21K097
18009,21,K,K097,P.S. 97 The Highlawn,0K,CTT,-,-,-,24.0,1.0,24.0,24.0,24.0,ATS,,21,21K097
18010,21,K,K097,P.S. 97 The Highlawn,01,GEN ED,-,-,-,104.0,4.0,26.0,26.0,26.0,ATS,,21,21K097
18011,21,K,K097,P.S. 97 The Highlawn,01,CTT,-,-,-,23.0,1.0,23.0,23.0,23.0,ATS,,21,21K097
18012,21,K,K097,P.S. 97 The Highlawn,02,GEN ED,-,-,-,93.0,4.0,23.3,21.0,26.0,ATS,,21,21K097
18013,21,K,K097,P.S. 97 The Highlawn,02,CTT,-,-,-,24.0,1.0,24.0,24.0,24.0,ATS,,21,21K097
18014,21,K,K097,P.S. 97 The Highlawn,03,GEN ED,-,-,-,78.0,3.0,26.0,25.0,27.0,ATS,,21,21K097
18015,21,K,K097,P.S. 97 The Highlawn,03,CTT,-,-,-,25.0,1.0,25.0,25.0,25.0,ATS,,21,21K097
18016,21,K,K097,P.S. 97 The Highlawn,04,GEN ED,-,-,-,93.0,3.0,31.0,30.0,32.0,ATS,,21,21K097
18017,21,K,K097,P.S. 97 The Highlawn,04,CTT,-,-,-,30.0,1.0,30.0,30.0,30.0,ATS,,21,21K097
18018,21,K,K097,P.S. 97 The Highlawn,05,GEN ED,-,-,-,100.0,4.0,25.0,23.0,28.0,ATS,,21,21K097
18019,21,K,K097,P.S. 97 The Highlawn,05,CTT,-,-,-,30.0,1.0,30.0,30.0,30.0,ATS,,21,21K097
18020,21,K,K097,P.S. 97 The Highlawn,0K-09,SPEC ED,-,-,12:1:1,17.0,2.0,8.5,6.0,11.0,ATS,,21,21K097
18021,21,K,K097,P.S. 97 The Highlawn,,,,,,,,,,,,13.9,21,21K097
18022,21,K,K098,I.S. 98 Bay Academy,06,GEN ED,-,-,-,92.0,3.0,30.7,30.0,32.0,ATS,,21,21K098
18023,21,K,K098,I.S. 98 Bay Academy,06,G&T,-,-,-,328.0,11.0,29.8,25.0,32.0,ATS,,21,21K098
18024,21,K,K098,I.S. 98 Bay Academy,07,GEN ED,-,-,-,32.0,1.0,32.0,32.0,32.0,ATS,,21,21K098
18025,21,K,K098,I.S. 98 Bay Academy,07,G&T,-,-,-,361.0,12.0,30.1,26.0,33.0,ATS,,21,21K098
18026,21,K,K098,I.S. 98 Bay Academy,08,G&T,-,-,-,369.0,12.0,30.8,26.0,33.0,ATS,,21,21K098
18027,21,K,K098,I.S. 98 Bay Academy,0K-09,SPEC ED,-,-,12:1,27.0,3.0,9.0,9.0,9.0,ATS,,21,21K098
18028,21,K,K098,I.S. 98 Bay Academy,MS Core,GEN ED,ENGLISH,MS English Core,-,1391.0,46.0,30.2,18.0,35.0,STARS,,21,21K098
18029,21,K,K098,I.S. 98 Bay Academy,MS Core,GEN ED,MATH,MS Math Core,-,185.0,6.0,30.8,28.0,33.0,STARS,,21,21K098
18030,21,K,K098,I.S. 98 Bay Academy,MS Core,GEN ED,MATH,Integrated Algebra,-,184.0,6.0,30.7,29.0,33.0,STARS,,21,21K098
18031,21,K,K098,I.S. 98 Bay Academy,MS Core,GEN ED,MATH,Math A,-,872.0,29.0,30.1,23.0,33.0,STARS,,21,21K098
18032,21,K,K098,I.S. 98 Bay Academy,MS Core,GEN ED,SCIENCE,MS Science Core,-,286.0,9.0,31.8,30.0,33.0,STARS,,21,21K098
18033,21,K,K098,I.S. 98 Bay Academy,MS Core,GEN ED,SCIENCE,Living Environment,-,987.0,33.0,29.9,22.0,33.0,STARS,,21,21K098
18034,21,K,K098,I.S. 98 Bay Academy,MS Core,GEN ED,SCIENCE,Other Science,-,112.0,4.0,28.0,21.0,32.0,STARS,,21,21K098
18035,21,K,K098,I.S. 98 Bay Academy,MS Core,GEN ED,SOCIAL STUDIES,Global History & Geography,-,1182.0,39.0,30.3,25.0,33.0,STARS,,21,21K098
18036,21,K,K098,I.S. 98 Bay Academy,,,,,,,,,,,,20.2,21,21K098
18037,21,K,K099,P.S. 099 Isaac Asimov,0K,GEN ED,-,-,-,25.0,1.0,25.0,25.0,25.0,ATS,,21,21K099
18038,21,K,K099,P.S. 099 Isaac Asimov,0K,CTT,-,-,-,25.0,1.0,25.0,25.0,25.0,ATS,,21,21K099
18039,21,K,K099,P.S. 099 Isaac Asimov,0K,G&T,-,-,-,21.0,1.0,21.0,21.0,21.0,ATS,,21,21K099
18040,21,K,K099,P.S. 099 Isaac Asimov,01,GEN ED,-,-,-,57.0,2.0,28.5,28.0,29.0,ATS,,21,21K099
18041,21,K,K099,P.S. 099 Isaac Asimov,01,G&T,-,-,-,23.0,1.0,23.0,23.0,23.0,ATS,,21,21K099
18042,21,K,K099,P.S. 099 Isaac Asimov,02,GEN ED,-,-,-,24.0,1.0,24.0,24.0,24.0,ATS,,21,21K099
18043,21,K,K099,P.S. 099 Isaac Asimov,02,CTT,-,-,-,26.0,1.0,26.0,26.0,26.0,ATS,,21,21K099
18044,21,K,K099,P.S. 099 Isaac Asimov,02,G&T,-,-,-,19.0,1.0,19.0,19.0,19.0,ATS,,21,21K099
18045,21,K,K099,P.S. 099 Isaac Asimov,03,GEN ED,-,-,-,49.0,2.0,24.5,24.0,25.0,ATS,,21,21K099
18046,21,K,K099,P.S. 099 Isaac Asimov,03,G&T,-,-,-,26.0,1.0,26.0,26.0,26.0,ATS,,21,21K099
18047,21,K,K099,P.S. 099 Isaac Asimov,04,GEN ED,-,-,-,54.0,2.0,27.0,26.0,28.0,ATS,,21,21K099
18048,21,K,K099,P.S. 099 Isaac Asimov,04,G&T,-,-,-,23.0,1.0,23.0,23.0,23.0,ATS,,21,21K099
18049,21,K,K099,P.S. 099 Isaac Asimov,05,GEN ED,-,-,-,64.0,2.0,32.0,32.0,32.0,ATS,,21,21K099
18050,21,K,K099,P.S. 099 Isaac Asimov,05,G&T,-,-,-,25.0,1.0,25.0,25.0,25.0,ATS,,21,21K099
18051,21,K,K099,P.S. 099 Isaac Asimov,06,GEN ED,-,-,-,47.0,2.0,23.5,23.0,24.0,ATS,,21,21K099
18052,21,K,K099,P.S. 099 Isaac Asimov,06,CTT,-,-,-,23.0,1.0,23.0,23.0,23.0,ATS,,21,21K099
18053,21,K,K099,P.S. 099 Isaac Asimov,07,GEN ED,-,-,-,72.0,3.0,24.0,18.0,27.0,ATS,,21,21K099
18054,21,K,K099,P.S. 099 Isaac Asimov,08,GEN ED,-,-,-,80.0,3.0,26.7,26.0,28.0,ATS,,21,21K099
18055,21,K,K099,P.S. 099 Isaac Asimov,0K-09,SPEC ED,-,-,12:1:1,19.0,3.0,6.3,2.0,10.0,ATS,,21,21K099
18056,21,K,K099,P.S. 099 Isaac Asimov,MS Core,GEN ED,ENGLISH,MS English Core,-,436.0,18.0,24.2,18.0,28.0,STARS,,21,21K099
18057,21,K,K099,P.S. 099 Isaac Asimov,MS Core,GEN ED,MATH,MS Math Core,-,213.0,9.0,23.7,18.0,28.0,STARS,,21,21K099
18058,21,K,K099,P.S. 099 Isaac Asimov,MS Core,GEN ED,SCIENCE,MS Science Core,-,219.0,9.0,24.3,18.0,28.0,STARS,,21,21K099
18059,21,K,K099,P.S. 099 Isaac Asimov,MS Core,GEN ED,SCIENCE,Other Science,-,149.0,6.0,24.8,18.0,28.0,STARS,,21,21K099
18060,21,K,K099,P.S. 099 Isaac Asimov,MS Core,GEN ED,SOCIAL STUDIES,MS Social Studies Core,-,195.0,8.0,24.4,18.0,28.0,STARS,,21,21K099
18061,21,K,K099,P.S. 099 Isaac Asimov,MS Core,CTT,ENGLISH,MS English Core,-,66.0,3.0,22.0,22.0,22.0,STARS,,21,21K099
18062,21,K,K099,P.S. 099 Isaac Asimov,MS Core,CTT,MATH,MS Math Core,-,22.0,1.0,22.0,22.0,22.0,STARS,,21,21K099
18063,21,K,K099,P.S. 099 Isaac Asimov,MS Core,CTT,SCIENCE,MS Science Core,-,22.0,1.0,22.0,22.0,22.0,STARS,,21,21K099
18064,21,K,K099,P.S. 099 Isaac Asimov,MS Core,CTT,SOCIAL STUDIES,MS Social Studies Core,-,22.0,1.0,22.0,22.0,22.0,STARS,,21,21K099
18065,21,K,K099,P.S. 099 Isaac Asimov,MS Core,SPEC ED,SOCIAL STUDIES,MS Social Studies Core,-,11.0,1.0,11.0,11.0,11.0,STARS,,21,21K099
18066,21,K,K099,P.S. 099 Isaac Asimov,,,,,,,,,,,,14.9,21,21K099
18067,21,K,K100,P.S. 100 The Coney Island School,0K,GEN ED,-,-,-,115.0,5.0,23.0,22.0,24.0,ATS,,21,21K100
18068,21,K,K100,P.S. 100 The Coney Island School,01,GEN ED,-,-,-,122.0,5.0,24.4,23.0,27.0,ATS,,21,21K100
18069,21,K,K100,P.S. 100 The Coney Island School,02,GEN ED,-,-,-,102.0,4.0,25.5,23.0,27.0,ATS,,21,21K100
18070,21,K,K100,P.S. 100 The Coney Island School,03,GEN ED,-,-,-,93.0,4.0,23.3,21.0,24.0,ATS,,21,21K100
18071,21,K,K100,P.S. 100 The Coney Island School,03,CTT,-,-,-,22.0,1.0,22.0,22.0,22.0,ATS,,21,21K100
18072,21,K,K100,P.S. 100 The Coney Island School,04,GEN ED,-,-,-,97.0,4.0,24.3,23.0,26.0,ATS,,21,21K100
18073,21,K,K100,P.S. 100 The Coney Island School,04,CTT,-,-,-,22.0,1.0,22.0,22.0,22.0,ATS,,21,21K100
18074,21,K,K100,P.S. 100 The Coney Island School,05,GEN ED,-,-,-,102.0,4.0,25.5,21.0,28.0,ATS,,21,21K100
18075,21,K,K100,P.S. 100 The Coney Island School,0K-09,SPEC ED,-,-,12:1,4.0,1.0,4.0,4.0,4.0,ATS,,21,21K100
18076,21,K,K100,P.S. 100 The Coney Island School,0K-09,SPEC ED,-,-,12:1:1,32.0,3.0,10.7,9.0,12.0,ATS,,21,21K100
18077,21,K,K100,P.S. 100 The Coney Island School,,,,,,,,,,,,15.3,21,21K100
18078,21,K,K101,P.S. 101 The Verrazano,0K,GEN ED,-,-,-,97.0,4.0,24.3,24.0,25.0,ATS,,21,21K101
18079,21,K,K101,P.S. 101 The Verrazano,0K,CTT,-,-,-,26.0,1.0,26.0,26.0,26.0,ATS,,21,21K101
18080,21,K,K101,P.S. 101 The Verrazano,01,GEN ED,-,-,-,112.0,4.0,28.0,28.0,28.0,ATS,,21,21K101
18081,21,K,K101,P.S. 101 The Verrazano,01,CTT,-,-,-,29.0,1.0,29.0,29.0,29.0,ATS,,21,21K101
18082,21,K,K101,P.S. 101 The Verrazano,02,GEN ED,-,-,-,108.0,4.0,27.0,26.0,28.0,ATS,,21,21K101
18083,21,K,K101,P.S. 101 The Verrazano,02,CTT,-,-,-,28.0,1.0,28.0,28.0,28.0,ATS,,21,21K101
18084,21,K,K101,P.S. 101 The Verrazano,03,GEN ED,-,-,-,113.0,4.0,28.3,28.0,29.0,ATS,,21,21K101
18085,21,K,K101,P.S. 101 The Verrazano,03,CTT,-,-,-,28.0,1.0,28.0,28.0,28.0,ATS,,21,21K101
18086,21,K,K238,P.S. 238 Anne Sullivan,,,,,,,,,,,,12.5,21,21K238
18087,21,K,K101,P.S. 101 The Verrazano,04,GEN ED,-,-,-,128.0,4.0,32.0,32.0,32.0,ATS,,21,21K101
18088,21,K,K101,P.S. 101 The Verrazano,05,GEN ED,-,-,-,128.0,4.0,32.0,32.0,32.0,ATS,,21,21K101
18089,21,K,K101,P.S. 101 The Verrazano,0K-09,SPEC ED,-,-,12:1:1,12.0,1.0,12.0,12.0,12.0,ATS,,21,21K101
18090,21,K,K101,P.S. 101 The Verrazano,,,,,,,,,,,,15.1,21,21K101
18091,21,K,K121,P.S. 121 Nelson A. Rockefeller,0K,GEN ED,-,-,-,15.0,1.0,15.0,15.0,15.0,ATS,,21,21K121
18092,21,K,K121,P.S. 121 Nelson A. Rockefeller,0K,CTT,-,-,-,30.0,2.0,15.0,12.0,18.0,ATS,,21,21K121
18093,21,K,K121,P.S. 121 Nelson A. Rockefeller,01,GEN ED,-,-,-,30.0,1.0,30.0,30.0,30.0,ATS,,21,21K121
18094,21,K,K121,P.S. 121 Nelson A. Rockefeller,02,GEN ED,-,-,-,23.0,1.0,23.0,23.0,23.0,ATS,,21,21K121
18095,21,K,K121,P.S. 121 Nelson A. Rockefeller,03,GEN ED,-,-,-,28.0,1.0,28.0,28.0,28.0,ATS,,21,21K121
18096,21,K,K121,P.S. 121 Nelson A. Rockefeller,04,GEN ED,-,-,-,24.0,1.0,24.0,24.0,24.0,ATS,,21,21K121
18097,21,K,K121,P.S. 121 Nelson A. Rockefeller,05,GEN ED,-,-,-,20.0,1.0,20.0,20.0,20.0,ATS,,21,21K121
18098,21,K,K121,P.S. 121 Nelson A. Rockefeller,06,GEN ED,-,-,-,19.0,1.0,19.0,19.0,19.0,ATS,,21,21K121
18099,21,K,K121,P.S. 121 Nelson A. Rockefeller,07,GEN ED,-,-,-,11.0,1.0,11.0,11.0,11.0,ATS,,21,21K121
18100,21,K,K121,P.S. 121 Nelson A. Rockefeller,08,GEN ED,-,-,-,16.0,1.0,16.0,16.0,16.0,ATS,,21,21K121
18101,21,K,K121,P.S. 121 Nelson A. Rockefeller,0K-09,SPEC ED,-,-,12:1:1,20.0,2.0,10.0,10.0,10.0,ATS,,21,21K121
18102,21,K,K121,P.S. 121 Nelson A. Rockefeller,MS Core,GEN ED,ENGLISH,MS English Core,-,73.0,5.0,14.6,11.0,19.0,STARS,,21,21K121
18103,21,K,K121,P.S. 121 Nelson A. Rockefeller,MS Core,GEN ED,MATH,MS Math Core,-,47.0,3.0,15.7,11.0,19.0,STARS,,21,21K121
18104,21,K,K121,P.S. 121 Nelson A. Rockefeller,MS Core,GEN ED,SCIENCE,MS Science Core,-,47.0,3.0,15.7,11.0,19.0,STARS,,21,21K121
18105,21,K,K121,P.S. 121 Nelson A. Rockefeller,MS Core,GEN ED,SOCIAL STUDIES,MS Social Studies Core,-,47.0,3.0,15.7,11.0,19.0,STARS,,21,21K121
18106,21,K,K121,P.S. 121 Nelson A. Rockefeller,,,,,,,,,,,,10.8,21,21K121
18107,21,K,K128,P.S. 128 Bensonhurst,0K,GEN ED,-,-,-,34.0,2.0,17.0,16.0,18.0,ATS,,21,21K128
18108,21,K,K128,P.S. 128 Bensonhurst,0K,CTT,-,-,-,16.0,1.0,16.0,16.0,16.0,ATS,,21,21K128
18109,21,K,K128,P.S. 128 Bensonhurst,01,GEN ED,-,-,-,44.0,2.0,22.0,22.0,22.0,ATS,,21,21K128
18110,21,K,K128,P.S. 128 Bensonhurst,01,CTT,-,-,-,24.0,1.0,24.0,24.0,24.0,ATS,,21,21K128
18111,21,K,K128,P.S. 128 Bensonhurst,02,GEN ED,-,-,-,41.0,2.0,20.5,20.0,21.0,ATS,,21,21K128
18112,21,K,K128,P.S. 128 Bensonhurst,03,GEN ED,-,-,-,32.0,2.0,16.0,16.0,16.0,ATS,,21,21K128
18113,21,K,K128,P.S. 128 Bensonhurst,03,CTT,-,-,-,18.0,1.0,18.0,18.0,18.0,ATS,,21,21K128
18114,21,K,K128,P.S. 128 Bensonhurst,04,GEN ED,-,-,-,55.0,2.0,27.5,26.0,29.0,ATS,,21,21K128
18115,21,K,K128,P.S. 128 Bensonhurst,05,GEN ED,-,-,-,46.0,2.0,23.0,23.0,23.0,ATS,,21,21K128
18116,21,K,K128,P.S. 128 Bensonhurst,0K-09,SPEC ED,-,-,12:1:1,15.0,2.0,7.5,6.0,9.0,ATS,,21,21K128
18117,21,K,K128,P.S. 128 Bensonhurst,,,,,,,,,,,,10.2,21,21K128
18118,21,K,K153,P.S. 153 Homecrest,0K,GEN ED,-,-,-,76.0,3.0,25.3,25.0,26.0,ATS,,21,21K153
18119,21,K,K153,P.S. 153 Homecrest,01,GEN ED,-,-,-,81.0,4.0,20.3,20.0,21.0,ATS,,21,21K153
18120,21,K,K153,P.S. 153 Homecrest,02,GEN ED,-,-,-,66.0,3.0,22.0,20.0,23.0,ATS,,21,21K153
18121,21,K,K153,P.S. 153 Homecrest,02,CTT,-,-,-,23.0,1.0,23.0,23.0,23.0,ATS,,21,21K153
18122,21,K,K153,P.S. 153 Homecrest,03,GEN ED,-,-,-,43.0,2.0,21.5,21.0,22.0,ATS,,21,21K153
18123,21,K,K153,P.S. 153 Homecrest,03,CTT,-,-,-,20.0,1.0,20.0,20.0,20.0,ATS,,21,21K153
18124,21,K,K153,P.S. 153 Homecrest,04,GEN ED,-,-,-,89.0,3.0,29.7,29.0,30.0,ATS,,21,21K153
18125,21,K,K153,P.S. 153 Homecrest,05,GEN ED,-,-,-,60.0,2.0,30.0,28.0,32.0,ATS,,21,21K153
18126,21,K,K153,P.S. 153 Homecrest,0K-09,SPEC ED,-,-,12:1:1,22.0,2.0,11.0,10.0,12.0,ATS,,21,21K153
18127,21,K,K153,P.S. 153 Homecrest,,,,,,,,,,,,13.1,21,21K153
18128,21,K,K177,P.S. 177 The Marlboro,0K,GEN ED,-,-,-,100.0,4.0,25.0,25.0,25.0,ATS,,21,21K177
18129,21,K,K177,P.S. 177 The Marlboro,0K,CTT,-,-,-,23.0,1.0,23.0,23.0,23.0,ATS,,21,21K177
18130,21,K,K177,P.S. 177 The Marlboro,01,GEN ED,-,-,-,118.0,5.0,23.6,23.0,24.0,ATS,,21,21K177
18131,21,K,K177,P.S. 177 The Marlboro,01,CTT,-,-,-,25.0,1.0,25.0,25.0,25.0,ATS,,21,21K177
18132,21,K,K177,P.S. 177 The Marlboro,02,GEN ED,-,-,-,108.0,4.0,27.0,26.0,28.0,ATS,,21,21K177
18133,21,K,K177,P.S. 177 The Marlboro,02,CTT,-,-,-,26.0,1.0,26.0,26.0,26.0,ATS,,21,21K177
18134,21,K,K177,P.S. 177 The Marlboro,03,GEN ED,-,-,-,110.0,4.0,27.5,27.0,28.0,ATS,,21,21K177
18135,21,K,K177,P.S. 177 The Marlboro,03,CTT,-,-,-,22.0,1.0,22.0,22.0,22.0,ATS,,21,21K177
18136,21,K,K177,P.S. 177 The Marlboro,04,GEN ED,-,-,-,138.0,5.0,27.6,27.0,29.0,ATS,,21,21K177
